1, 152, 30, 122, 241, 374, 30, 122, 374, 122, 30, 241
2, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
3, 240, 100, 375, 100, 375
4, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
5, 152, 98, 46, 170, 213, 279, 280, 282, 283, 284, 198, 402, 403, 483, 253, 335, 381, 488, 487, 481
6, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
7, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
8, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
9, 171, 98, 46, 170, 245, 380, 335, 472, 453, 483, 253, 335, 381, 488, 487, 481
10, 173, 98, 46, 170, 357, 383, 421, 484, 53, 470, 481, 335, 380, 453, 253, 335, 381, 488, 487, 481
11, 1064, 100, 375, 100, 375, 437, 437
12, 138, 98, 46, 170, 340, 407, 485, 465, 459, 335, 481, 453, 253, 335, 381, 488, 487, 481
13, 152, 98, 46, 170, 213, 279, 280, 282, 283, 284, 198, 402, 403, 483, 253, 335, 381, 488, 487, 481
14, 152, 98, 46, 170, 213, 279, 280, 282, 283, 284, 198, 402, 403, 483, 253, 335, 381, 488, 487, 481
15, 152, 98, 46, 170, 213, 279, 280, 282, 283, 284, 198, 402, 403, 483, 253, 335, 381, 488, 487, 481
16, 152, 98, 46, 170, 213, 279, 280, 282, 283, 284, 198, 402, 403, 483, 253, 335, 381, 488, 487, 481
17, 171, 98, 46, 170, 245, 380, 335, 472, 453, 483, 253, 335, 381, 488, 487, 481
18, 171, 98, 46, 170, 245, 380, 335, 472, 453, 483, 253, 335, 381, 488, 487, 481
19, 138, 98, 46, 170, 340, 407, 485, 465, 459, 335, 481, 453, 253, 335, 381, 488, 487, 481
20, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
21, 171, 98, 46, 170, 245, 380, 335, 472, 453, 483, 253, 335, 381, 488, 487, 481
22, 171, 98, 46, 170, 245, 380, 335, 472, 453, 483, 253, 335, 381, 488, 487, 481
23, 173, 98, 46, 170, 357, 383, 421, 484, 53, 470, 481, 335, 380, 453, 253, 335, 381, 488, 487, 481
24, 173, 98, 46, 170, 357, 383, 421, 484, 53, 470, 481, 335, 380, 453, 253, 335, 381, 488, 487, 481
25, 173, 98, 46, 170, 357, 383, 421, 484, 53, 470, 481, 335, 380, 453, 253, 335, 381, 488, 487, 481
26, 173, 98, 46, 170, 357, 383, 421, 484, 53, 470, 481, 335, 380, 453, 253, 335, 381, 488, 487, 481
27, 146, 98, 46, 170, 253, 335, 381, 488, 487, 481
28, 138, 98, 46, 170, 340, 407, 485, 465, 459, 335, 481, 453, 253, 335, 381, 488, 487, 481
29, 138, 98, 46, 170, 340, 407, 485, 465, 459, 335, 481, 453, 253, 335, 381, 488, 487, 481
30, 125, 1, 118, 238, 373, 415, 461, 122
31, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
32, 146, 98, 46, 170, 253, 335, 381, 488, 487, 481
33, 146, 98, 46, 170, 253, 335, 381, 488, 487, 481
34, 146, 98, 46, 170, 253, 335, 381, 488, 487, 481
35, 146, 98, 46, 170, 253, 335, 381, 488, 487, 481
36, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
37, 131, 98, 46, 170, 213, 253, 335, 381, 488, 487, 481
38, 170, 98, 46, 170, 328, 253, 335, 381, 488, 487, 481
39, 131, 98, 46, 170, 253, 335, 381, 488, 487, 481
40, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
41, 138, 98, 46, 170, 450, 437, 253, 335, 381, 488, 487, 481
42, 163, 98, 46, 170, 222, 206, 220, 215, 218, 204, 221, 205, 214, 401, 400, 404, 406, 405, 408, 409, 411, 410, 412, 438, 490, 414, 416, 482, 413, 417, 486, 489, 491, 493, 494, 496, 495, 253, 335, 381, 488, 487, 481
43, 143, 98, 46, 170, 296, 434, 253, 335, 381, 488, 487, 481
44, 138, 98, 46, 170, 340, 407, 485, 465, 459, 335, 481, 453, 253, 335, 381, 488, 487, 481
45, 143, 98, 46, 170, 249, 265, 239, 261, 358, 429, 346, 253, 335, 381, 488, 487, 481
46, 1, 376
47, 148, 98, 46, 170, 284, 282, 462, 253, 335, 381, 488, 487, 481
48, 128, 98, 46, 170, 346, 430, 253, 335, 381, 488, 487, 481
49, 131, 98, 46, 170, 253, 335, 381, 488, 487, 481
50, 144, 98, 46, 170, 377, 378, 384, 382, 385, 395, 399, 253, 335, 381, 488, 487, 481
51, 140, 98, 46, 170, 372, 454, 253, 335, 381, 488, 487, 481
52, 130, 98, 46, 170, 253, 335, 381, 488, 487, 481
53, 136, 98, 46, 170, 253, 335, 381, 488, 487, 481
54, 137, 98, 46, 170, 278, 281, 336, 337, 253, 335, 381, 488, 487, 481
55, 128, 98, 46, 170, 346, 430, 253, 335, 381, 488, 487, 481
56, 131, 98, 46, 170, 213, 253, 335, 381, 488, 487, 481
57, 130, 98, 46, 170, 253, 335, 381, 488, 487, 481
58, 142, 98, 46, 170, 364, 492, 253, 335, 381, 488, 487, 481
59, 127, 98, 46, 170, 253, 335, 381, 488, 487, 481
